batch,exit,horizon,instance,order,search,solved,total,trivial,valid,gc_alternatives,gc_bfs_retries,gc_chain_labels,gc_chain_time,gc_chains,gc_deep_fallbacks,gc_distinct,gc_exact_sccs,gc_explored_states,gc_factors_covered,gc_factors_with_moves,gc_goal_factors,gc_heuristic_sccs,gc_largest_scc,gc_leftover,gc_mean_product_factors,gc_pair_chains,gc_pairs_weight,gc_proven,gc_sccs,gc_selection_rounds,gc_skipped_budget,gc_subgoal_chains,gc_switches,gc_too_big_alone,gc_total_time,gc_unsolved_abstractions,gc_violated,gc_work
full,0,5,floortile-sat14-strips/p02-5-4-2,gc2,17.7119,True,17.797,False,True,20,44,187,0.643792,20,14,83,1,745375,26,26,20,0,73,117,6.3,0,167,1,11,0,51,0,0,0,3.66254,0,11,
full,0,4,floortile-sat14-strips/p02-5-4-2,gc2_b200k,12.2181,True,12.2953,False,True,20,31,186,0.437073,20,17,83,1,514383,26,26,20,0,73,117,6.2,0,166,1,11,0,54,0,0,0,3.7457,0,11,
full,0,6,floortile-sat14-strips/p03-6-4-2,gc2,41.7073,True,41.8342,False,True,24,59,218,0.817336,24,17,83,1,860402,30,30,24,0,79,153,6.25,0,194,0,5,0,62,0,0,0,2.28932,0,17,
full,0,6,floortile-sat14-strips/p03-6-4-2,gc2_b200k,50.5051,True,50.6297,False,True,24,39,216,0.518055,24,21,82,1,580961,30,30,24,0,80,154,6.16667,0,192,0,3,0,66,0,0,0,2.89287,0,17,
full,0,6,floortile-sat14-strips/p04-5-4-2,gc2,27.6515,True,27.7314,False,True,20,45,189,0.655347,20,14,77,1,750992,26,26,20,0,73,123,6.35,0,169,1,5,0,51,0,0,0,6.80812,0,11,
full,0,6,floortile-sat14-strips/p04-5-4-2,gc2_b200k,27.6497,True,27.7335,False,True,20,32,188,0.492446,20,17,77,1,518742,26,26,20,0,73,123,6.25,0,168,1,5,0,54,0,0,0,6.73225,0,11,
full,23,,freecell/pfile17,gc2,,False,,False,,8,55,45,9.65226,8,0,17,1,539613,14,102,4,0,4,882,7,4,37,1,14,0,1,0,0,0,9.72717,0,1,
full,23,,freecell/pfile17,gc2_b200k,,False,,False,,4,27,20,4.36873,4,0,13,0,253484,14,102,4,0,1,886,7.25,0,16,0,13,0,5,0,0,0,4.47349,0,0,
full,0,1,freecell/probfreecell-4-1,gc2,2.8903,True,3.51093,False,True,8,47,31,1.75546,8,0,13,0,526111,24,38,4,0,1,233,10.75,4,23,0,13,0,1,0,0,0,1.75826,0,0,
full,0,1,freecell/probfreecell-4-1,gc2_b200k,1.87651,True,2.38885,False,True,4,24,13,0.534982,4,0,10,0,214759,24,38,4,0,1,236,12.75,0,9,0,10,0,5,0,0,0,0.5376,0,0,
full,0,1,freecell/probfreecell-4-3,gc2,2.60263,True,3.11886,False,True,7,38,30,1.37742,7,0,14,0,509194,23,38,4,0,1,224,10.4286,3,23,0,14,0,2,0,0,0,1.37982,0,0,
full,0,1,freecell/probfreecell-4-3,gc2_b200k,1.61558,True,2.14989,False,True,4,21,15,0.54085,4,1,12,0,269352,23,38,4,0,1,226,12,0,11,0,12,0,6,0,0,0,0.543,0,0,
full,0,2,freecell/probfreecell-7-2,gc2,25.4252,True,27.4951,False,True,8,48,46,3.7996,8,0,18,1,552450,20,62,4,0,5,475,8.125,4,38,1,14,0,1,0,0,0,3.81328,0,1,
full,0,2,freecell/probfreecell-7-2,gc2_b200k,30.4798,True,32.8354,False,True,4,23,21,1.98055,4,1,15,0,287243,20,62,4,0,1,478,9.5,0,17,0,15,0,6,0,0,0,1.99573,0,0,
full,0,2,grid/prob01,gc2,87.2072,True,87.32,False,True,1,4,4,0.553356,1,0,4,0,57009,16,19,1,0,1,2262,16,0,3,0,4,0,0,0,0,0,0.571111,0,0,
full,0,2,grid/prob01,gc2_b200k,89.3563,True,89.4735,False,True,1,4,4,0.539126,1,0,4,0,57009,16,19,1,0,1,2262,16,0,3,0,4,0,0,0,0,0,0.555668,0,0,
full,22,,grid/prob03,gc2,,False,,False,,11,45,40,4.13332,11,0,17,0,554940,12,23,5,0,1,6482,6.18182,6,29,0,17,0,1,0,0,0,4.25389,0,0,
full,22,,grid/prob03,gc2_b200k,,False,,False,,5,21,12,3.64562,5,0,12,0,236523,12,23,5,0,1,6487,7.6,0,7,0,12,0,7,0,0,0,3.77503,0,0,
full,0,1,gripper/prob01,gc2,0.00530467,True,0.00903541,False,True,9,0,72,0.00100995,9,0,8,0,1152,6,6,4,0,1,8,6,5,63,0,8,0,0,0,0,0,0.00107139,0,0,
full,0,1,gripper/prob01,gc2_b200k,0.00569048,True,0.00801605,False,True,9,0,72,0.000969648,9,0,8,0,1152,6,6,4,0,1,8,6,5,63,0,8,0,0,0,0,0,0.00103589,0,0,
full,0,1,gripper/prob03,gc2,0.129825,True,0.135602,False,True,21,0,336,0.12517,21,0,16,0,123648,10,10,8,0,1,16,10,13,315,0,16,0,0,0,0,0,0.125307,0,0,
full,0,1,gripper/prob03,gc2_b200k,0.127621,True,0.13197,False,True,21,0,336,0.122966,21,0,16,0,123648,10,10,8,0,1,16,10,13,315,0,16,0,0,0,0,0,0.123102,0,0,
full,0,,logistics00/adl-98-prob03,gc2,,True,0.149476,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full,0,,logistics00/adl-98-prob03,gc2_b200k,,True,0.153025,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full,0,,miconic/s1-2,gc2,,True,0.00195739,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full,0,,miconic/s1-2,gc2_b200k,,True,0.00287437,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full,0,,movie/prob03,gc2,,True,0.00286604,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full,0,,movie/prob03,gc2_b200k,,True,0.00255004,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full,0,1,mprime/prob04,gc2,0.231419,True,0.282481,False,True,1,5,7,0.203003,1,0,7,0,65532,12,19,1,0,1,232,12,0,6,0,7,0,0,0,0,0,0.20446,0,0,
full,0,1,mprime/prob04,gc2_b200k,0.248103,True,0.304346,False,True,1,5,7,0.219771,1,0,7,0,65532,12,19,1,0,1,232,12,0,6,0,7,0,0,0,0,0,0.221322,0,0,
full,0,1,mprime/prob11,gc2,0.564939,True,0.615892,False,True,3,12,21,0.546121,3,0,7,0,225812,13,18,2,0,1,185,13,1,18,0,7,0,0,0,0,0,0.547081,0,0,
full,0,1,mprime/prob11,gc2_b200k,0.566974,True,0.618713,False,True,3,12,21,0.548759,3,0,7,0,225812,13,18,2,0,1,185,13,1,18,0,7,0,0,0,0,0,0.549731,0,0,
full,0,1,mprime/prob16,gc2,6.23956,True,7.43629,False,True,3,15,10,0.14359,3,0,9,0,74807,20,34,2,0,1,1564,15.3333,1,7,0,9,0,0,0,0,0,0.166363,0,0,
full,0,1,mprime/prob16,gc2_b200k,6.91746,True,8.1231,False,True,3,15,10,0.162968,3,0,9,0,74807,20,34,2,0,1,1564,15.3333,1,7,0,9,0,0,0,0,0,0.19151,0,0,
full,250,,mprime/prob18,gc2,,False,,False,,1,6,2,0.0684109,1,0,2,0,40193,7,45,1,0,1,3379,7,0,1,0,2,0,0,0,0,0,0.240466,0,0,
full,250,,mprime/prob18,gc2_b200k,,False,,False,,1,6,2,0.069721,1,0,2,0,40193,7,45,1,0,1,3379,7,0,1,0,2,0,0,0,0,0,0.242569,0,0,
full,0,1,mprime/prob25,gc2,0.00805458,True,0.0168164,False,True,1,0,4,0.000993834,1,0,4,0,1499,10,10,1,0,1,46,10,0,3,0,4,0,0,0,0,0,0.00111371,0,0,
full,0,1,mprime/prob25,gc2_b200k,0.00822749,True,0.0166937,False,True,1,0,4,0.00106869,1,0,4,0,1499,10,10,1,0,1,46,10,0,3,0,4,0,0,0,0,0,0.00124066,0,0,
full,0,1,mprime/prob26,gc2,1.42215,True,1.71281,False,True,1,5,5,0.0595168,1,0,5,0,77999,8,26,1,0,1,662,8,0,4,0,5,0,0,0,0,0,0.0643281,0,0,
full,0,1,mprime/prob26,gc2_b200k,1.48172,True,1.79335,False,True,1,5,5,0.0795299,1,0,5,0,77999,8,26,1,0,1,662,8,0,4,0,5,0,0,0,0,0,0.0857514,0,0,
full,0,1,mprime/prob30,gc2,6.03492,True,8.25315,False,True,6,30,28,0.568703,6,0,13,1,335657,17,30,3,0,3,1118,11.1667,3,22,1,11,0,0,0,0,0,0.587021,0,2,
full,0,1,mprime/prob30,gc2_b200k,5.1843,True,7.30207,False,True,4,20,18,0.417803,4,0,9,1,218949,17,30,3,0,3,1122,13.5,1,14,1,7,0,2,0,0,0,0.442139,0,1,
full,0,2,mprime/prob32,gc2,1.30366,True,1.46183,False,True,1,5,7,0.111209,1,0,5,1,63719,12,27,1,0,4,623,12,0,6,1,2,0,0,0,0,0,0.11535,0,2,
full,0,2,mprime/prob32,gc2_b200k,1.38843,True,1.55762,False,True,1,5,7,0.116113,1,0,5,1,63719,12,27,1,0,4,623,12,0,6,1,2,0,0,0,0,0,0.121678,0,2,
full,0,2,mystery/prob20,gc2,43.3302,True,44.9279,False,True,1,5,2,0.0617606,1,0,2,0,60087,10,42,1,0,1,1606,10,0,1,0,2,0,0,0,0,0,0.115081,0,0,
full,0,2,mystery/prob20,gc2_b200k,46.4163,True,48.2054,False,True,1,5,2,0.0675954,1,0,2,0,60087,10,42,1,0,1,1606,10,0,1,0,2,0,0,0,0,0,0.115335,0,0,
full,23,,mystery/prob23,gc2,,False,,False,,1,5,9,0.19856,1,0,8,1,78363,5,47,1,0,3,2354,5,0,8,1,6,0,0,0,0,0,0.264923,0,1,
full,23,,mystery/prob23,gc2_b200k,,False,,False,,1,5,9,0.211846,1,0,8,1,78363,5,47,1,0,3,2354,5,0,8,1,6,0,0,0,0,0,0.282797,0,1,
full,0,1,mystery/prob28,gc2,0.0114777,True,0.0196166,False,True,3,0,21,0.00348672,3,0,7,0,5907,14,14,2,0,1,68,14,1,18,0,7,0,0,0,0,0,0.00379185,0,0,
full,0,1,mystery/prob28,gc2_b200k,0.0116605,True,0.0190159,False,True,3,0,21,0.00339553,3,0,7,0,5907,14,14,2,0,1,68,14,1,18,0,7,0,0,0,0,0,0.00373306,0,0,
full,0,6,nomystery-opt11-strips/p06,gc2,4.33546,True,4.41245,False,True,21,6,183,0.113526,21,0,25,1,170294,10,10,8,0,21,57,3.47619,13,162,1,5,0,0,0,0,0,0.131313,0,29,
full,0,6,nomystery-opt11-strips/p06,gc2_b200k,4.03741,True,4.11588,False,True,21,6,183,0.0929982,21,0,25,1,170294,10,10,8,0,21,57,3.47619,13,162,1,5,0,0,0,0,0,0.108675,0,29,
full,0,5,nomystery-opt11-strips/p07,gc2,1.97838,True,2.05491,False,True,24,4,215,0.0978091,24,0,31,2,201088,11,11,9,0,15,72,3.54167,15,191,2,12,0,0,0,0,0,0.102416,0,33,
full,0,5,nomystery-opt11-strips/p07,gc2_b200k,1.76399,True,1.84551,False,True,24,4,215,0.098905,24,0,31,2,201088,11,11,9,0,15,72,3.54167,15,191,2,12,0,0,0,0,0,0.103536,0,33,
full,0,8,nomystery-opt11-strips/p08,gc2,6.58578,True,6.68438,False,True,27,16,256,0.152131,27,0,31,1,285361,12,12,10,0,29,90,3.33333,17,229,1,3,0,0,0,0,0,0.398453,0,57,
full,0,8,nomystery-opt11-strips/p08,gc2_b200k,4.81336,True,4.90864,False,True,22,12,202,0.10469,22,0,31,1,206198,12,12,10,0,25,90,3.27273,12,180,1,7,0,5,0,0,0,0.186394,0,43,
full,0,8,nomystery-opt11-strips/p09,gc2,14.2128,True,14.3881,False,True,30,20,264,0.172371,30,0,36,1,303820,13,13,11,0,31,111,3.3,19,232,1,6,0,0,0,0,0,0.529496,0,36,
full,0,8,nomystery-opt11-strips/p09,gc2_b200k,14.3537,True,14.5155,False,True,24,14,202,0.118128,24,0,35,1,200939,13,13,11,0,28,112,3.25,13,177,1,8,0,6,0,0,0,0.16143,0,27,
full,0,8,nomystery-opt11-strips/p10,gc2,19.9295,True,20.0386,False,True,33,8,283,0.15638,33,0,36,1,305905,14,14,12,0,35,133,3.51515,21,241,0,2,0,0,0,0,0,3.37132,0,53,
full,0,7,nomystery-opt11-strips/p10,gc2_b200k,5.28334,True,5.40083,False,True,26,6,209,0.137043,26,0,36,1,206416,14,14,12,0,32,133,3.42308,14,177,1,5,0,7,0,0,0,1.17503,0,37,
full,0,5,nomystery-opt11-strips/p11,gc2,0.119297,True,0.124028,False,True,6,0,37,0.000606155,6,0,12,1,1205,5,5,3,0,12,6,3.5,3,31,1,1,0,0,0,0,0,0.00125396,0,7,
full,0,5,nomystery-opt11-strips/p11,gc2_b200k,0.121585,True,0.127326,False,True,6,0,37,0.000640922,6,0,12,1,1205,5,5,3,0,12,6,3.5,3,31,1,1,0,0,0,0,0,0.00131765,0,7,
full,0,8,nomystery-opt11-strips/p19,gc2,10.7274,True,10.8339,False,True,30,20,264,0.142248,30,0,36,1,303490,13,13,11,0,31,111,3.3,19,232,1,6,0,0,0,0,0,0.479375,0,36,
full,0,9,nomystery-opt11-strips/p19,gc2_b200k,33.2061,True,33.3167,False,True,24,14,202,0.119172,24,0,35,1,200901,13,13,11,0,28,112,3.25,13,177,1,8,0,6,0,0,0,0.16454,0,27,
full,0,4,nomystery-sat11-strips/p01,gc2,0.114943,True,0.130991,False,True,15,0,100,0.00945134,15,0,19,1,22406,8,8,6,0,8,26,3.6,9,85,1,12,0,0,0,0,0,0.0102911,0,15,
full,0,4,nomystery-sat11-strips/p01,gc2_b200k,0.131168,True,0.148383,False,True,15,0,100,0.0102005,15,0,19,1,22406,8,8,6,0,8,26,3.6,9,85,1,12,0,0,0,0,0,0.0110473,0,15,
full,0,4,nomystery-sat11-strips/p02,gc2,0.119218,True,0.13912,False,True,18,0,119,0.00971826,18,0,20,1,22668,9,9,7,0,15,37,3.61111,11,101,1,6,0,0,0,0,0,0.025037,0,22,
full,0,4,nomystery-sat11-strips/p02,gc2_b200k,0.128901,True,0.150516,False,True,18,0,119,0.00970502,18,0,20,1,22668,9,9,7,0,15,37,3.61111,11,101,1,6,0,0,0,0,0,0.0254894,0,22,
full,0,7,nomystery-sat11-strips/p05,gc2,5.93334,True,6.03681,False,True,27,12,245,0.134427,27,0,33,1,243834,12,12,10,0,32,80,3.40741,17,218,1,2,0,0,0,0,0,0.323103,0,36,
full,0,6,nomystery-sat11-strips/p05,gc2_b200k,5.06824,True,5.17248,False,True,23,12,208,0.117339,23,0,33,1,205754,12,12,10,0,30,80,3.30435,13,185,1,4,0,4,0,0,0,0.208887,0,28,
full,0,9,nomystery-sat11-strips/p07,gc2,23.897,True,24.0628,False,True,33,20,287,0.183539,33,0,38,1,321881,14,14,12,0,33,121,3.33333,21,252,1,6,0,0,0,0,0,0.879878,0,39,
full,0,8,nomystery-sat11-strips/p07,gc2_b200k,8.85618,True,9.03055,False,True,25,14,207,0.124188,25,0,37,1,201315,14,14,12,0,29,122,3.24,13,181,1,9,0,8,0,0,0,0.177498,0,27,
full,0,8,nomystery-sat11-strips/p08,gc2,13.5083,True,13.6346,False,True,36,8,305,0.172133,36,0,38,1,321586,15,15,13,0,37,144,3.52778,23,259,0,2,0,0,0,0,0,1.37087,0,56,
full,0,7,nomystery-sat11-strips/p08,gc2_b200k,11.1382,True,11.2572,False,True,29,6,231,0.12521,29,0,38,1,221035,15,15,13,0,34,144,3.44828,16,195,1,5,0,7,0,0,0,1.90075,0,40,
full,0,4,nomystery-sat11-strips/p12,gc2,0.107262,True,0.121652,False,True,18,0,119,0.00618208,18,0,20,1,15250,9,9,7,0,15,37,3.61111,11,101,1,6,0,0,0,0,0,0.0211866,0,22,
full,0,4,nomystery-sat11-strips/p12,gc2_b200k,0.102583,True,0.118696,False,True,18,0,119,0.00619746,18,0,20,1,15250,9,9,7,0,15,37,3.61111,11,101,1,6,0,0,0,0,0,0.0211235,0,22,
full,0,7,nomystery-sat11-strips/p14,gc2,4.44932,True,4.50279,False,True,24,2,195,0.0511557,24,0,26,1,120063,11,11,9,0,22,65,3.58333,15,171,1,5,0,0,0,0,0,0.0605225,0,24,
full,0,7,nomystery-sat11-strips/p14,gc2_b200k,4.45763,True,4.51148,False,True,24,2,195,0.0577759,24,0,26,1,120063,11,11,9,0,22,65,3.58333,15,171,1,5,0,0,0,0,0,0.0673729,0,24,
full,0,8,nomystery-sat11-strips/p15,gc2,26.9371,True,27.0021,False,True,27,10,245,0.120694,27,0,33,1,240528,12,12,10,0,32,80,3.44444,17,218,1,2,0,0,0,0,0,0.298995,0,36,
full,0,8,nomystery-sat11-strips/p15,gc2_b200k,50.345,True,50.4131,False,True,23,10,208,0.119008,23,0,33,1,203219,12,12,10,0,30,80,3.34783,13,185,1,4,0,4,0,0,0,0.207444,0,28,
full,0,9,nomystery-sat11-strips/p18,gc2,58.5411,True,58.6249,False,True,36,8,305,0.159451,36,0,38,1,301927,15,15,13,0,37,144,3.52778,23,259,0,2,0,0,0,0,0,1.2907,0,56,
full,0,7,nomystery-sat11-strips/p18,gc2_b200k,10.8922,True,10.9777,False,True,29,6,231,0.113551,29,0,38,1,208422,15,15,13,0,34,144,3.44828,16,195,1,5,0,7,0,0,0,1.77968,0,40,
full,0,3,openstacks-opt08-strips/p04,gc2,0.583292,True,0.59026,False,True,8,28,134,0.567224,8,1,25,0,511189,17,17,8,0,1,0,8.875,0,112,0,25,0,14,0,0,0,0.567401,0,0,
full,0,3,openstacks-opt08-strips/p04,gc2_b200k,0.266191,True,0.272772,False,True,8,12,78,0.248467,8,5,25,0,222407,17,17,8,0,1,0,5.75,0,64,0,25,0,18,0,0,0,0.248648,0,0,
full,0,5,openstacks-opt08-strips/p11,gc2,4.75362,True,4.77677,False,True,15,35,152,1.16861,15,8,46,1,522879,31,31,15,0,25,0,7.8,0,127,1,22,0,35,0,0,0,1.17276,0,8,
full,0,5,openstacks-opt08-strips/p11,gc2_b200k,3.74331,True,3.76785,False,True,15,15,105,0.488102,15,12,46,1,225892,31,31,15,0,25,0,5.4,0,86,1,22,0,39,0,0,0,0.492637,0,4,
full,0,4,openstacks-opt08-strips/p12,gc2,1.94626,True,1.96152,False,True,16,30,137,1.20013,16,10,49,1,555441,33,33,16,0,9,0,6.9375,0,117,1,41,0,39,0,0,0,1.20075,0,3,
full,0,4,openstacks-opt08-strips/p12,gc2_b200k,1.1692,True,1.18453,False,True,16,15,106,0.568629,16,13,49,1,274208,33,33,16,0,9,0,5.25,0,89,1,41,0,42,0,0,0,0.569212,0,2,
full,0,5,openstacks-opt08-strips/p13,gc2,6.60714,True,6.66766,False,True,17,30,146,1.28203,17,11,52,2,551663,35,35,17,0,7,0,6.70588,0,117,2,44,0,42,0,0,0,1.28287,0,2,
full,0,5,openstacks-opt08-strips/p13,gc2_b200k,6.91218,True,6.97688,False,True,17,15,109,0.67534,17,14,52,1,275557,35,35,17,0,7,0,5.11765,0,87,1,46,0,45,0,0,0,0.675964,0,1,
full,0,5,openstacks-opt08-strips/p14,gc2,6.83811,True,6.87156,False,True,18,30,140,1.37042,18,12,55,1,576893,37,37,18,0,9,0,7,0,113,1,47,0,45,0,0,0,1.37132,0,2,
full,0,5,openstacks-opt08-strips/p14,gc2_b200k,6.16398,True,6.19704,False,True,18,15,112,0.691422,18,15,55,1,288821,37,37,18,0,11,0,5.33333,0,90,1,45,0,48,0,0,0,0.692104,0,1,
full,0,5,openstacks-opt08-strips/p15,gc2,13.5089,True,13.6059,False,True,19,35,146,1.43571,19,13,58,1,571068,39,39,19,0,13,0,6.31579,0,117,1,46,0,48,0,0,0,1.43733,0,3,
full,0,5,openstacks-opt08-strips/p15,gc2_b200k,14.3322,True,14.4264,False,True,19,17,114,0.679055,19,16,58,1,279949,39,39,19,0,13,0,4.89474,0,91,1,46,0,51,0,0,0,0.680187,0,2,
full,0,6,openstacks-opt08-strips/p16,gc2,17.1097,True,17.2087,False,True,20,36,137,1.34229,20,14,61,1,541668,41,41,20,0,27,0,6.8,0,112,1,35,0,51,0,0,0,1.34647,0,3,
full,0,6,openstacks-opt08-strips/p16,gc2_b200k,18.5177,True,18.607,False,True,20,18,119,0.679408,20,17,61,1,274645,41,41,20,0,27,0,5.25,0,96,1,35,0,54,0,0,0,0.683939,0,3,
full,0,3,parcprinter-08-strips/p04,gc2,0.241245,True,0.261195,False,True,30,5,409,0.206481,30,0,33,1,127845,34,34,12,0,16,27,20.2667,18,379,1,18,0,0,0,0,0,0.228589,0,39,
full,0,3,parcprinter-08-strips/p04,gc2_b200k,0.237816,True,0.256845,False,True,30,5,409,0.206187,30,0,33,1,127845,34,34,12,0,16,27,20.2667,18,379,1,18,0,0,0,0,0,0.229186,0,39,
full,0,2,parcprinter-08-strips/p07,gc2,1.03449,True,1.10567,False,True,44,25,610,0.820297,44,0,60,1,528988,49,49,21,0,30,48,20.3182,23,566,1,31,0,10,0,0,0,1.02263,0,63,
full,0,2,parcprinter-08-strips/p07,gc2_b200k,0.450299,True,0.532427,False,True,32,10,363,0.366238,32,0,60,1,245523,49,49,21,0,30,48,19.875,11,331,1,31,0,22,0,0,0,0.436775,0,38,
full,0,3,parcprinter-08-strips/p09,gc2,0.812217,True,0.929735,False,True,55,25,811,0.744455,55,0,70,2,500233,59,59,27,0,22,62,20.2,28,756,2,33,0,15,0,0,0,0.783903,0,92,
full,0,3,parcprinter-08-strips/p09,gc2_b200k,0.403838,True,0.547618,False,True,41,10,489,0.333945,41,0,70,2,208943,59,59,27,0,22,62,19.7073,14,448,2,33,0,29,0,0,0,0.377133,0,57,
full,0,2,parcprinter-08-strips/p10,gc2,1.59925,True,1.78201,False,True,73,25,1160,0.931617,73,0,75,4,501247,64,64,30,0,30,69,20.3151,43,1087,4,43,0,5,0,0,0,1.58827,0,143,
full,0,2,parcprinter-08-strips/p10,gc2_b200k,0.553002,True,0.745926,False,True,50,10,665,0.359321,50,0,75,4,204705,64,64,30,0,30,69,19.66,20,615,4,43,0,28,0,0,0,0.535634,0,77,
full,0,1,parcprinter-08-strips/p14,gc2,0.796488,True,0.834888,False,True,30,60,389,0.800524,30,0,35,3,458881,39,39,12,0,2,50,21.6333,18,359,3,32,0,0,0,0,0,0.8018,0,4,
full,0,1,parcprinter-08-strips/p14,gc2_b200k,0.359104,True,0.391829,False,True,20,25,224,0.345528,20,0,35,2,201454,39,39,12,0,2,50,21,8,204,2,33,0,10,0,0,0,0.346775,0,2,
full,0,2,parcprinter-08-strips/p20,gc2,0.965447,True,1.39026,False,True,43,70,471,0.912923,43,0,89,2,505976,77,77,31,0,31,126,20.8372,12,428,2,50,0,38,0,0,0,0.928297,0,8,
full,0,3,parcprinter-08-strips/p20,gc2_b200k,0.528134,True,0.950757,False,True,31,40,262,0.409973,31,11,87,0,215832,77,77,31,0,1,128,16.2581,0,231,0,87,0,61,0,0,0,0.419989,0,0,
full,0,3,parcprinter-08-strips/p28,gc2,1.86437,True,1.94002,False,True,62,22,983,0.590993,62,0,49,2,450282,56,56,24,0,32,34,16.3226,38,921,2,15,0,0,0,0,0,1.84162,0,149,
full,0,3,parcprinter-08-strips/p28,gc2_b200k,0.493755,True,0.569017,False,True,42,14,567,0.312333,42,0,49,2,238674,56,56,24,0,32,34,15.4524,18,525,2,15,0,20,0,0,0,0.462072,0,82,
full,0,2,pathways-noneg/p04,gc2,0.0136609,True,0.0734911,False,True,8,0,36,0.0047337,8,0,18,1,3297,28,64,4,0,2,77,12.375,4,28,1,17,0,0,0,0,0,0.00628667,0,1,
full,0,2,pathways-noneg/p04,gc2_b200k,0.0122971,True,0.0680567,False,True,8,0,36,0.00391995,8,0,18,1,3297,28,64,4,0,2,77,12.375,4,28,1,17,0,0,0,0,0,0.00534954,0,1,
full,0,4,pathways-noneg/p10,gc2,1.28063,True,2.73061,False,True,33,33,175,1.07998,33,0,66,1,537124,74,155,14,0,21,227,14.8182,19,142,1,46,0,3,0,0,0,1.10724,0,5,
full,0,4,pathways-noneg/p10,gc2_b200k,0.615049,True,2.09894,False,True,23,14,109,0.43169,23,0,60,1,245041,74,155,14,0,10,233,14.0435,9,86,1,51,0,13,0,0,0,0.449769,0,2,
full,0,5,pathways-noneg/p14,gc2,166.763,True,169.056,False,True,42,29,253,1.65318,42,0,100,2,500352,92,190,18,0,31,228,14.2143,24,211,2,62,0,7,0,0,0,1.68445,0,7,
full,0,5,pathways-noneg/p14,gc2_b200k,122.369,True,124.417,False,True,24,15,118,0.66325,24,0,74,1,218970,92,190,18,0,3,254,11.625,6,94,1,72,0,25,0,0,0,0.6908,0,1,
full,0,5,pathways-noneg/p25,gc2,3.63698,True,43.9,False,True,86,20,521,1.34469,86,0,164,3,441248,171,324,33,0,54,494,13.4535,53,435,3,101,0,0,0,0,0,1.71183,0,17,
full,0,5,pathways-noneg/p25,gc2_b200k,3.68565,True,40.852,False,True,60,10,326,0.558549,60,0,140,5,203405,171,324,33,0,5,518,12.1333,27,266,5,126,0,26,0,0,0,0.747043,0,6,
full,0,5,pathways-noneg/p26,gc2,4.37165,True,39.2421,False,True,75,25,441,1.71252,75,0,146,1,506962,176,336,34,0,53,539,13.6133,41,366,1,94,0,16,0,0,0,2.14987,0,14,
full,0,5,pathways-noneg/p26,gc2_b200k,3.36613,True,35.588,False,True,39,10,168,0.376964,39,0,112,0,202579,176,336,34,0,1,573,10.2821,5,129,0,112,0,52,0,0,0,0.572299,0,0,
full,0,6,pathways-noneg/p28,gc2,6.11029,True,45.8534,False,True,50,31,227,1.68954,50,0,132,1,565392,187,340,37,0,3,559,11.76,13,177,1,130,0,51,0,0,0,1.8841,0,1,
full,0,6,pathways-noneg/p28,gc2_b200k,4.18752,True,46.2266,False,True,42,16,175,0.873159,42,0,120,0,291062,187,340,37,0,1,571,10.2857,5,133,0,120,0,59,0,0,0,1.08098,0,0,
full,0,7,pathways-noneg/p29,gc2,24.2868,True,50.9696,False,True,64,35,350,2.71302,64,0,138,5,503797,184,306,39,0,10,459,11.9531,25,286,5,121,0,43,0,0,0,2.8131,0,11,
full,0,7,pathways-noneg/p29,gc2_b200k,20.3441,True,43.505,False,True,52,20,254,1.36681,52,0,120,2,256921,184,306,39,0,7,477,10.4231,13,202,2,112,0,55,0,0,0,1.47267,0,6,
full,0,5,pathways/p26,gc2,6.27863,True,21.0392,False,True,75,25,441,1.84112,75,0,146,1,506962,176,338,34,0,53,541,13.6133,41,366,1,94,0,16,0,0,0,2.32997,0,14,
full,0,5,pathways/p26,gc2_b200k,3.6096,True,18.0536,False,True,39,10,168,0.387758,39,0,112,0,202579,176,338,34,0,1,575,10.2821,5,129,0,112,0,52,0,0,0,0.576473,0,0,
full,0,3,pegsol-08-strips/p22,gc2,1.242,True,1.2743,False,True,33,38,189,1.08293,33,10,49,1,536555,33,34,33,0,40,28,12.9091,0,156,1,10,0,70,0,0,0,1.19481,0,14,
full,0,3,pegsol-08-strips/p22,gc2_b200k,0.595118,True,0.626011,False,True,33,14,164,0.486244,33,16,45,1,225402,33,34,33,0,36,32,10.9697,0,131,1,10,0,76,0,0,0,0.573045,0,14,
full,0,2,pipesworld-notankage/p06-net1-b10-g6,gc2,6.55796,True,6.70795,False,True,8,51,36,5.20252,8,0,21,0,541686,70,70,6,0,1,347,34.625,2,28,0,21,0,7,0,0,0,5.20786,0,0,
full,0,2,pipesworld-notankage/p06-net1-b10-g6,gc2_b200k,4.61177,True,4.75382,False,True,6,36,25,2.87403,6,3,18,0,364190,70,70,6,0,1,350,39.5,0,19,0,18,0,12,0,0,0,2.8791,0,0,
full,0,4,pipesworld-notankage/p11-net2-b10-g2,gc2,33.4305,True,35.4461,False,True,3,24,18,3.14767,3,0,15,2,276667,93,172,2,0,2,785,37.3333,1,15,2,13,0,0,0,0,0,3.21723,0,2,
