batch,exit,horizon,instance,order,search,solved,total,trivial,valid,gc_alternatives,gc_bfs_retries,gc_chain_labels,gc_chain_time,gc_chains,gc_deep_fallbacks,gc_distinct,gc_exact_sccs,gc_explored_states,gc_factors_covered,gc_factors_with_moves,gc_goal_factors,gc_heuristic_sccs,gc_largest_scc,gc_leftover,gc_mean_product_factors,gc_pair_chains,gc_pairs_weight,gc_proven,gc_sccs,gc_selection_rounds,gc_skipped_budget,gc_subgoal_chains,gc_switches,gc_too_big_alone,gc_total_time,gc_unsolved_abstractions,gc_violated
screen1,0,1,elevators-sat08-strips/p09,gc_d2,3.38204,True,3.46427,False,True,12,48,96,3.43115,12,,28,0,1580651,16,16,12,0,1,68,6.91667,0,84,0,28,0,0,0,0,0,3.43151,0,0
screen1,0,1,elevators-sat08-strips/p09,gc_d2_p2_layer,4.33391,True,4.41187,False,True,16,64,128,4.35275,16,,28,0,2111978,16,16,12,0,1,68,6.9375,4,112,0,28,0,17,0,0,0,4.35335,0,0
screen1,0,1,elevators-sat08-strips/p09,gc_d3,3.13761,True,3.21727,False,True,12,48,96,3.17259,12,,28,0,1580651,16,16,12,0,1,68,6.91667,0,84,0,28,0,0,0,0,0,3.17292,0,0
screen1,0,1,elevators-sat08-strips/p09,gc_d3_p2_layer,4.24184,True,4.31732,False,True,16,64,128,4.26252,16,,28,0,2111978,16,16,12,0,1,68,6.9375,4,112,0,28,0,17,0,0,0,4.26305,0,0
screen1,0,1,elevators-sat08-strips/p09,gc_layer,0.0109622,True,0.0810479,False,True,12,0,28,0.0015974,12,,28,0,637,16,16,12,0,1,68,5,0,16,0,28,0,0,0,0,0,0.00203613,0,0
screen1,0,1,elevators-sat08-strips/p09,gc_pairs2,0.101486,True,0.176179,False,True,33,0,138,0.0908652,33,,28,0,38463,16,16,12,0,1,68,5.63636,21,105,0,28,0,0,0,0,0,0.0912055,0,0
screen1,0,1,elevators-sat08-strips/p09,gc_sub2,0.0125268,True,0.0928163,False,True,12,0,28,0.00163757,12,,28,0,637,16,16,12,0,1,68,5,0,16,0,28,0,0,0,0,0,0.00199599,0,0
screen1,0,1,elevators-sat08-strips/p09,gc_support,0.0122714,True,0.116789,False,True,12,0,28,0.001662,12,,28,0,637,16,16,12,0,1,68,5,0,16,0,28,0,0,0,0,0,0.00201712,0,0
screen1,0,3,elevators-sat08-strips/p09,tsort_goal,0.0524843,True,0.12923,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen1,0,1,elevators-sat08-strips/p15,gc,0.0190658,True,0.361931,False,True,16,0,48,0.00522305,16,,48,0,1650,20,20,16,0,1,80,5,0,32,0,48,0,0,0,0,0,0.0057357,0,0
screen1,0,1,elevators-sat08-strips/p15,gc_d2,7.08737,True,7.35738,False,True,16,64,116,7.1241,16,,48,0,2516746,20,20,16,0,1,80,6.0625,0,100,0,48,0,0,0,0,0,7.12457,0,0
screen1,0,1,elevators-sat08-strips/p15,gc_d2_p2_layer,5.78672,True,6.05117,False,True,13,52,98,5.81969,13,,42,0,2060625,17,20,16,0,1,86,6.07692,0,85,0,42,0,32,0,0,0,5.82057,0,0
screen1,0,1,elevators-sat08-strips/p15,gc_d3,7.07963,True,7.37281,False,True,16,64,116,7.09906,16,,48,0,2516746,20,20,16,0,1,80,6.0625,0,100,0,48,0,0,0,0,0,7.09959,0,0
screen1,0,1,elevators-sat08-strips/p15,gc_d3_p2_layer,5.71055,True,5.99747,False,True,13,52,98,5.77323,13,,42,0,2060625,17,20,16,0,1,86,6.07692,0,85,0,42,0,32,0,0,0,5.77403,0,0
screen1,0,1,elevators-sat08-strips/p15,gc_layer,0.0199876,True,0.335467,False,True,16,0,48,0.00573506,16,,48,0,1650,20,20,16,0,1,80,5,0,32,0,48,0,0,0,0,0,0.00658221,0,0
screen1,0,1,elevators-sat08-strips/p15,gc_pairs2,0.525259,True,0.810312,False,True,45,0,248,0.526612,45,,48,0,132021,20,20,16,0,1,80,5.64444,29,203,0,48,0,0,0,0,0,0.527268,0,0
screen1,0,1,elevators-sat08-strips/p15,gc_sub2,0.0193764,True,0.375392,False,True,16,0,48,0.00530427,16,,48,0,1650,20,20,16,0,1,80,5,0,32,0,48,0,0,0,0,0,0.00573936,0,0
screen1,0,1,elevators-sat08-strips/p15,gc_support,0.0211726,True,0.417741,False,True,16,0,48,0.00562432,16,,48,0,1650,20,20,16,0,1,80,5,0,32,0,48,0,0,0,0,0,0.00628457,0,0
screen1,0,4,elevators-sat08-strips/p15,tsort_goal,0.127356,True,0.414127,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen1,0,1,elevators-sat08-strips/p30,gc,0.201607,True,12.4916,False,True,39,0,126,0.125133,39,,126,0,8910,44,44,39,0,1,264,6,0,87,0,126,0,0,0,0,0,0.131009,0,0
screen1,0,1,elevators-sat08-strips/p30,gc_d2,46.0137,True,57.1027,False,True,39,234,276,46.5852,39,,126,0,4453668,44,44,39,0,1,264,6.97436,0,237,0,126,0,0,0,0,0,46.5906,0,0
screen1,0,3,elevators-sat08-strips/p30,gc_d2_p2_layer,23.5434,True,35.0383,False,True,18,108,122,20.9471,18,,56,0,2034772,23,44,39,0,1,334,6.94444,0,104,0,56,0,96,0,0,0,20.9572,0,0
screen1,0,1,elevators-sat08-strips/p30,gc_d3,43.4328,True,54.3306,False,True,39,234,276,43.8166,39,,126,0,4453668,44,44,39,0,1,264,6.97436,0,237,0,126,0,0,0,0,0,43.8212,0,0
screen1,0,3,elevators-sat08-strips/p30,gc_d3_p2_layer,21.115,True,32.4982,False,True,18,108,122,19.2408,18,,56,0,2034772,23,44,39,0,1,334,6.94444,0,104,0,56,0,96,0,0,0,19.2491,0,0
screen1,0,1,elevators-sat08-strips/p30,gc_layer,0.152259,True,11.8579,False,True,39,0,126,0.086743,39,,126,0,8910,44,44,39,0,1,264,6,0,87,0,126,0,0,0,0,0,0.0954377,0,0
screen1,0,1,elevators-sat08-strips/p30,gc_pairs2,10.0492,True,21.6296,False,True,114,3,594,10.0382,114,,126,0,755679,44,44,39,0,1,264,6.64912,75,480,0,126,0,0,0,0,0,10.043,0,0
screen1,0,1,elevators-sat08-strips/p30,gc_sub2,0.177266,True,11.1027,False,True,39,0,126,0.108971,39,,126,0,8910,44,44,39,0,1,264,6,0,87,0,126,0,0,0,0,0,0.113798,0,0
screen1,0,1,elevators-sat08-strips/p30,gc_support,0.174417,True,12.6639,False,True,39,0,126,0.109051,39,,126,0,8910,44,44,39,0,1,264,6,0,87,0,126,0,0,0,0,0,0.114996,0,0
screen1,0,6,elevators-sat08-strips/p30,tsort_goal,88.3081,True,102.324,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen1,0,1,elevators-sat11-strips/p12,gc,2.02102,True,27.1215,False,True,43,0,164,2.6185,43,,164,0,110726,51,51,43,0,1,524,9,0,121,0,164,0,0,0,0,0,2.63439,0,0
screen1,0,1,elevators-sat11-strips/p12,gc_d2,58.5415,True,80.627,False,True,43,238,212,58.6454,43,,164,0,4688307,51,51,43,0,1,524,9.55814,0,169,0,164,0,0,0,0,0,58.6641,0,0
screen1,0,2,elevators-sat11-strips/p12,gc_d2_p2_layer,27.1885,True,49.8933,False,True,19,109,90,25.7297,19,,62,0,2082418,27,51,43,0,1,626,9.73684,0,71,0,62,0,107,0,0,0,25.7605,0,0
screen1,0,1,elevators-sat11-strips/p12,gc_d3,58.3893,True,80.9258,False,True,43,238,212,58.5607,43,,164,0,4688307,51,51,43,0,1,524,9.55814,0,169,0,164,0,0,0,0,0,58.5765,0,0
screen1,0,2,elevators-sat11-strips/p12,gc_d3_p2_layer,26.852,True,49.1467,False,True,19,109,90,25.4668,19,,62,0,2082418,27,51,43,0,1,626,9.73684,0,71,0,62,0,107,0,0,0,25.4939,0,0
screen1,0,1,elevators-sat11-strips/p12,gc_layer,1.80612,True,25.9353,False,True,43,0,164,1.64092,43,,164,0,110726,51,51,43,0,1,524,9,0,121,0,164,0,0,0,0,0,1.67275,0,0
screen1,0,1,elevators-sat11-strips/p12,gc_pairs2,92.9668,True,115.568,False,True,126,134,652,93.9948,126,,164,0,6413033,51,51,43,0,1,524,8.92857,83,526,0,164,0,0,0,0,0,94.0096,0,0
screen1,0,1,elevators-sat11-strips/p12,gc_sub2,1.90861,True,25.9367,False,True,43,0,164,1.77351,43,,164,0,110726,51,51,43,0,1,524,9,0,121,0,164,0,0,0,0,0,1.78905,0,0
screen1,0,1,elevators-sat11-strips/p12,gc_support,1.98061,True,27.3923,False,True,43,0,164,1.83946,43,,164,0,110726,51,51,43,0,1,524,9,0,121,0,164,0,0,0,0,0,1.85818,0,0
screen1,23,,elevators-sat11-strips/p12,tsort_goal,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen1,0,1,elevators-sat11-strips/p14,gc,1.61363,True,37.5823,False,True,49,0,170,2.21909,49,,170,0,76339,57,57,49,0,1,614,9,0,121,0,170,0,0,0,0,0,2.23882,0,0
screen1,0,1,elevators-sat11-strips/p14,gc_d2,84.1789,True,114.954,False,True,49,294,176,84.9649,49,,170,0,5156522,57,57,49,0,1,614,9.02041,0,127,0,170,0,0,0,0,0,84.9844,0,0
screen1,0,2,elevators-sat11-strips/p14,gc_d2_p2_layer,33.9976,True,64.88,False,True,20,120,66,31.0067,20,,66,0,2043073,28,57,49,0,1,718,9,0,46,0,66,0,124,0,0,0,31.0488,0,0
screen1,0,1,elevators-sat11-strips/p14,gc_d3,78.6771,True,109.191,False,True,49,294,176,79.3233,49,,170,0,5156522,57,57,49,0,1,614,9.02041,0,127,0,170,0,0,0,0,0,79.3424,0,0
screen1,0,2,elevators-sat11-strips/p14,gc_d3_p2_layer,34.1119,True,67.6175,False,True,20,120,66,31.2685,20,,66,0,2043073,28,57,49,0,1,718,9,0,46,0,66,0,124,0,0,0,31.3092,0,0
screen1,0,1,elevators-sat11-strips/p14,gc_layer,1.74491,True,38.9658,False,True,49,0,170,1.50854,49,,170,0,76339,57,57,49,0,1,614,9,0,121,0,170,0,0,0,0,0,1.55549,0,0
screen1,0,1,elevators-sat11-strips/p14,gc_pairs2,202.588,True,235.512,False,True,144,245,970,204.873,144,,170,0,11819360,57,57,49,0,1,614,7.99306,95,826,0,170,0,0,0,0,0,204.891,0,0
screen1,0,1,elevators-sat11-strips/p14,gc_sub2,1.53542,True,37.3547,False,True,49,0,170,1.3512,49,,170,0,76339,57,57,49,0,1,614,9,0,121,0,170,0,0,0,0,0,1.3731,0,0
screen1,0,1,elevators-sat11-strips/p14,gc_support,1.60806,True,38.4893,False,True,49,0,170,1.43863,49,,170,0,76339,57,57,49,0,1,614,9,0,121,0,170,0,0,0,0,0,1.46113,0,0
screen1,0,6,elevators-sat11-strips/p14,tsort_goal,68.5801,True,103.17,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen1,0,1,elevators-sat11-strips/p17,gc,2.22488,True,42.3635,False,True,45,0,176,2.38771,45,,176,0,91142,53,53,45,0,1,544,9,0,131,0,176,0,0,0,0,0,2.40622,0,0
screen1,0,1,elevators-sat11-strips/p17,gc_d2,125.275,True,158.424,False,True,45,270,226,126.343,45,,176,0,6431894,53,53,45,0,1,544,9.28889,0,181,0,176,0,0,0,0,0,126.361,0,0
screen1,0,3,elevators-sat11-strips/p17,gc_d2_p2_layer,44.01,True,76.9293,False,True,15,90,76,37.042,15,,50,0,2054216,23,53,45,0,1,670,9.46667,0,61,0,50,0,117,0,0,0,37.0808,0,0
screen1,0,1,elevators-sat11-strips/p17,gc_d3,123.16,True,157.111,False,True,45,270,226,124.119,45,,176,0,6431894,53,53,45,0,1,544,9.28889,0,181,0,176,0,0,0,0,0,124.135,0,0
screen1,0,3,elevators-sat11-strips/p17,gc_d3_p2_layer,43.1502,True,80.164,False,True,15,90,76,36.79,15,,50,0,2054216,23,53,45,0,1,670,9.46667,0,61,0,50,0,117,0,0,0,36.8221,0,0
screen1,0,1,elevators-sat11-strips/p17,gc_layer,2.51803,True,43.1874,False,True,45,0,176,2.32719,45,,176,0,91142,53,53,45,0,1,544,9,0,131,0,176,0,0,0,0,0,2.36437,0,0
screen1,0,1,elevators-sat11-strips/p17,gc_pairs2,166.417,True,203.538,False,True,132,161,780,167.709,132,,176,0,7760170,53,53,45,0,1,544,8.75,87,648,0,176,0,0,0,0,0,167.725,0,0
screen1,0,1,elevators-sat11-strips/p17,gc_sub2,2.31935,True,41.6147,False,True,45,0,176,2.16547,45,,176,0,91142,53,53,45,0,1,544,9,0,131,0,176,0,0,0,0,0,2.184,0,0
screen1,0,1,elevators-sat11-strips/p17,gc_support,2.45022,True,41.0413,False,True,45,0,176,2.34241,45,,176,0,91142,53,53,45,0,1,544,9,0,131,0,176,0,0,0,0,0,2.36254,0,0
screen1,23,,elevators-sat11-strips/p17,tsort_goal,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen1,0,1,ferry/p-10locs-5cars,gc,0.0081957,True,0.0119654,False,True,5,0,10,0.000138299,5,,10,0,24,6,6,5,0,1,0,2,0,5,0,10,0,0,0,0,0,0.000192277,0,0
screen1,0,1,ferry/p-10locs-5cars,gc_d2,0.00494789,True,0.0105725,False,True,5,0,50,0.000303339,5,,10,0,560,6,6,5,0,1,0,6,0,45,0,10,0,0,0,0,0,0.000346513,0,0
screen1,0,1,ferry/p-10locs-5cars,gc_d2_p2_layer,0.00471895,True,0.0102466,False,True,12,0,120,0.000704753,12,,10,0,1344,6,6,5,0,1,0,6,7,108,0,10,0,0,0,0,0,0.000757582,0,0
screen1,0,1,ferry/p-10locs-5cars,gc_d3,0.00532496,True,0.010926,False,True,5,0,50,0.000307416,5,,10,0,560,6,6,5,0,1,0,6,0,45,0,10,0,0,0,0,0,0.000350833,0,0
screen1,0,1,ferry/p-10locs-5cars,gc_d3_p2_layer,0.00499077,True,0.0114155,False,True,12,0,120,0.000697389,12,,10,0,1344,6,6,5,0,1,0,6,7,108,0,10,0,0,0,0,0,0.000744367,0,0
screen1,0,1,ferry/p-10locs-5cars,gc_layer,0.00503186,True,0.0114528,False,True,5,0,10,5.3531e-05,5,,10,0,24,6,6,5,0,1,0,2,0,5,0,10,0,0,0,0,0,9.5097e-05,0,0
screen1,0,1,ferry/p-10locs-5cars,gc_pairs2,0.00539771,True,0.0115653,False,True,12,0,38,0.000122658,12,,10,0,134,6,6,5,0,1,0,2.58333,7,26,0,10,0,0,0,0,0,0.000165259,0,0
screen1,0,1,ferry/p-10locs-5cars,gc_sub2,0.00466068,True,0.0106826,False,True,5,0,10,5.2638e-05,5,,10,0,24,6,6,5,0,1,0,2,0,5,0,10,0,0,0,0,0,8.6939e-05,0,0
screen1,0,1,ferry/p-10locs-5cars,gc_support,0.00492755,True,0.0102729,False,True,5,0,10,5.2124e-05,5,,10,0,24,6,6,5,0,1,0,2,0,5,0,10,0,0,0,0,0,8.9686e-05,0,0
screen1,0,1,ferry/p-10locs-5cars,tsort_goal,0.00476381,True,0.00884094,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen1,0,1,ferry/p-10locs-7cars,gc,0.00476724,True,0.011899,False,True,5,0,10,6.9984e-05,5,,10,0,24,8,8,7,0,1,4,2.8,0,5,0,10,0,0,0,0,0,9.5297e-05,0,0
screen1,0,1,ferry/p-10locs-7cars,gc_d2,0.00633263,True,0.0126358,False,True,7,0,70,0.00174846,7,,10,0,3535,8,8,7,0,1,4,8,0,63,0,10,0,0,0,0,0,0.0018368,0,0
screen1,0,1,ferry/p-10locs-7cars,gc_d2_p2_layer,0.00832232,True,0.0154273,False,True,18,0,180,0.00425153,18,,10,0,9090,8,8,7,0,1,4,8,11,162,0,10,0,0,0,0,0,0.00438376,0,0
screen1,0,1,ferry/p-10locs-7cars,gc_d3,0.00649755,True,0.0141272,False,True,7,0,70,0.0017225,7,,10,0,3535,8,8,7,0,1,4,8,0,63,0,10,0,0,0,0,0,0.00180972,0,0
screen1,0,1,ferry/p-10locs-7cars,gc_d3_p2_layer,0.00859853,True,0.0157542,False,True,18,0,180,0.00427331,18,,10,0,9090,8,8,7,0,1,4,8,11,162,0,10,0,0,0,0,0,0.00440033,0,0
screen1,0,1,ferry/p-10locs-7cars,gc_layer,0.00441241,True,0.0119502,False,True,5,0,10,7.7232e-05,5,,10,0,24,8,8,7,0,1,4,2.8,0,5,0,10,0,0,0,0,0,0.000126932,0,0
screen1,0,1,ferry/p-10locs-7cars,gc_pairs2,0.00491911,True,0.0121541,False,True,16,0,46,0.000208043,16,,10,0,156,8,8,7,0,1,4,2.9375,11,30,0,10,0,0,0,0,0,0.000256652,0,0
screen1,0,1,ferry/p-10locs-7cars,gc_sub2,0.00423063,True,0.0108024,False,True,5,0,10,8.0158e-05,5,,10,0,24,8,8,7,0,1,4,2.8,0,5,0,10,0,0,0,0,0,0.000121086,0,0
screen1,0,1,ferry/p-10locs-7cars,gc_support,0.00515754,True,0.0130551,False,True,5,0,10,7.9772e-05,5,,10,0,24,8,8,7,0,1,4,2.8,0,5,0,10,0,0,0,0,0,0.000125286,0,0
screen1,0,1,ferry/p-10locs-7cars,tsort_goal,0.0046405,True,0.00993893,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen1,0,4,floortile-sat11-strips/seq-p02-004,gc,3.18169,True,3.22293,False,True,15,0,139,0.200202,15,,62,1,136703,20,20,15,0,51,82,6.13333,0,124,1,12,0,0,0,0,0,0.782121,0,7
screen1,0,3,floortile-sat11-strips/seq-p02-004,gc_d2,5.50799,True,5.54676,False,True,15,63,167,3.39234,15,,75,1,2568288,20,20,15,0,52,69,7.33333,0,152,1,24,0,0,0,0,0,3.81395,0,9
screen1,0,4,floortile-sat11-strips/seq-p02-004,gc_d2_p2_layer,5.59834,True,5.63404,False,True,12,51,134,2.45013,12,,71,1,2039560,20,20,15,0,48,73,7.41667,0,122,1,24,0,30,0,0,0,2.57896,0,7
screen1,0,3,floortile-sat11-strips/seq-p02-004,gc_d3,5.41532,True,5.45339,False,True,15,63,167,3.39019,15,,75,1,2568288,20,20,15,0,52,69,7.33333,0,152,1,24,0,0,0,0,0,3.81125,0,9
screen1,0,4,floortile-sat11-strips/seq-p02-004,gc_d3_p2_layer,5.50855,True,5.54293,False,True,12,51,134,2.42221,12,,71,1,2039560,20,20,15,0,48,73,7.41667,0,122,1,24,0,30,0,0,0,2.56244,0,7
screen1,0,3,floortile-sat11-strips/seq-p02-004,gc_layer,1.58639,True,1.6241,False,True,15,0,139,0.179645,15,,62,1,136703,20,20,15,0,51,82,6.13333,0,124,1,12,0,0,0,0,0,0.473811,0,7
screen1,0,3,floortile-sat11-strips/seq-p02-004,gc_pairs2,42.1225,True,42.1556,False,True,33,48,339,2.43228,33,,82,1,1832369,20,20,15,0,82,62,6.78788,18,306,0,1,0,0,0,0,0,41.7291,0,25
screen1,0,4,floortile-sat11-strips/seq-p02-004,gc_sub2,2.88726,True,2.92297,False,True,16,0,140,0.174497,16,,62,1,136705,20,20,15,0,51,82,6.125,0,124,1,12,0,0,1,0,0,0.47788,0,7
screen1,0,3,floortile-sat11-strips/seq-p02-004,gc_support,2.23238,True,2.26977,False,True,15,0,139,0.159556,15,,62,1,136703,20,20,15,0,51,82,6.13333,0,124,1,12,0,0,0,0,0,0.446767,0,7
screen1,0,8,floortile-sat11-strips/seq-p02-004,tsort_goal,42.3245,True,42.3557,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen1,0,3,floortile-sat14-strips/p02-5-4-2,gc,3.57941,True,3.65959,False,True,20,6,190,0.881059,20,,91,2,373330,26,26,20,0,81,109,6.2,0,170,2,8,0,0,0,0,0,1.30651,0,9
screen1,0,4,floortile-sat14-strips/p02-5-4-2,gc_d2,42.7698,True,42.855,False,True,20,98,221,6.67652,20,,100,1,4774510,26,26,20,0,89,100,7.3,0,201,0,12,0,0,0,0,0,36.6217,0,17
screen1,0,5,floortile-sat14-strips/p02-5-4-2,gc_d2_p2_layer,12.8201,True,12.9007,False,True,9,45,104,2.94749,9,,67,1,2170054,26,26,20,0,24,133,7.44444,0,95,1,44,0,48,0,0,0,2.95161,0,4
screen1,0,4,floortile-sat14-strips/p02-5-4-2,gc_d3,41.6886,True,41.7611,False,True,20,98,221,6.40888,20,,100,1,4774510,26,26,20,0,89,100,7.3,0,201,0,12,0,0,0,0,0,35.4246,0,17
screen1,0,5,floortile-sat14-strips/p02-5-4-2,gc_d3_p2_layer,11.9241,True,12.0025,False,True,9,45,104,2.79389,9,,67,1,2170054,26,26,20,0,24,133,7.44444,0,95,1,44,0,48,0,0,0,2.79749,0,4
screen1,0,5,floortile-sat14-strips/p02-5-4-2,gc_layer,16.2105,True,16.277,False,True,20,6,190,0.549213,20,,91,2,373330,26,26,20,0,81,109,6.2,0,170,2,8,0,0,0,0,0,0.942299,0,9
screen1,0,4,floortile-sat14-strips/p02-5-4-2,gc_pairs2,30.012,True,30.0894,False,True,44,80,461,5.15823,44,,114,1,3088634,26,26,20,0,105,86,6.81818,24,417,0,10,0,0,0,0,0,21.034,0,42
screen1,0,3,floortile-sat14-strips/p02-5-4-2,gc_sub2,3.56931,True,3.64933,False,True,20,6,190,0.636803,20,,91,2,373330,26,26,20,0,81,109,6.2,0,170,2,8,0,0,0,0,0,1.02837,0,9
screen1,0,4,floortile-sat14-strips/p02-5-4-2,gc_support,7.02539,True,7.10041,False,True,20,6,190,0.575045,20,,91,2,373330,26,26,20,0,81,109,6.2,0,170,2,8,0,0,0,0,0,1.01632,0,9
screen1,23,,floortile-sat14-strips/p02-5-4-2,tsort_goal,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen1,0,5,floortile-sat14-strips/p03-6-4-2,gc,91.7961,True,91.9291,False,True,24,15,219,1.11845,24,,87,1,538873,30,30,24,0,83,149,6.125,0,195,0,5,0,0,0,0,0,90.9788,0,14
screen1,0,5,floortile-sat14-strips/p03-6-4-2,gc_d2,80.4329,True,80.5467,False,True,24,120,253,9.306,24,,88,1,6099840,30,30,24,0,85,148,7.125,0,229,0,4,0,0,0,0,0,55.5081,0,23
screen1,0,9,floortile-sat14-strips/p03-6-4-2,gc_d2_p2_layer,141.632,True,141.755,False,True,8,40,93,3.20534,8,,53,1,2209023,26,30,24,0,24,183,7.5,0,85,1,30,0,61,0,0,0,3.21157,0,5
screen1,0,5,floortile-sat14-strips/p03-6-4-2,gc_d3,77.4759,True,77.5882,False,True,24,120,253,8.9264,24,,88,1,6099840,30,30,24,0,85,148,7.125,0,229,0,4,0,0,0,0,0,53.27,0,23
screen1,0,9,floortile-sat14-strips/p03-6-4-2,gc_d3_p2_layer,142.769,True,142.875,False,True,8,40,93,3.27646,8,,53,1,2209023,26,30,24,0,24,183,7.5,0,85,1,30,0,61,0,0,0,3.28333,0,5
screen1,0,5,floortile-sat14-strips/p03-6-4-2,gc_layer,78.004,True,78.1273,False,True,24,15,219,0.865126,24,,87,1,538873,30,30,24,0,83,149,6.125,0,195,0,5,0,0,0,0,0,57.877,0,14
screen1,0,7,floortile-sat14-strips/p03-6-4-2,gc_pairs2,108.287,True,108.397,False,True,52,101,530,6.30284,52,,92,1,3889992,30,30,24,0,90,144,6.75,28,478,0,3,0,0,0,0,0,24.1326,0,57
screen1,0,5,floortile-sat14-strips/p03-6-4-2,gc_sub2,88.7027,True,88.8285,False,True,25,15,220,0.90274,25,,87,1,538875,30,30,24,0,83,149,6.16,0,195,0,5,0,0,1,0,0,58.7996,0,14
screen1,0,4,floortile-sat14-strips/p03-6-4-2,gc_support,73.9611,True,74.0842,False,True,24,15,219,0.873478,24,,87,1,538873,30,30,24,0,83,149,6.125,0,195,0,5,0,0,0,0,0,60.1245,0,14
screen1,23,,floortile-sat14-strips/p03-6-4-2,tsort_goal,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen1,0,4,floortile-sat14-strips/p04-5-4-2,gc,35.7792,True,35.8601,False,True,20,3,193,0.746575,20,,90,1,340576,26,26,20,0,80,110,6.25,0,173,0,11,0,0,0,0,0,44.1272,0,13
screen1,0,3,floortile-sat14-strips/p04-5-4-2,gc_d2,38.2824,True,38.3646,False,True,20,99,224,6.43337,20,,91,2,4770430,26,26,20,0,77,109,7.35,0,204,1,11,0,0,0,0,0,36.603,0,19
screen1,0,4,floortile-sat14-strips/p04-5-4-2,gc_d2_p2_layer,6.29788,True,6.37628,False,True,9,45,104,2.89116,9,,58,1,2147697,26,26,20,0,32,142,7.44444,0,95,1,27,0,48,0,0,0,2.97102,0,7
screen1,0,3,floortile-sat14-strips/p04-5-4-2,gc_d3,33.9324,True,34.0082,False,True,20,99,224,6.20327,20,,91,2,4770430,26,26,20,0,77,109,7.35,0,204,1,11,0,0,0,0,0,32.1389,0,19
screen1,0,4,floortile-sat14-strips/p04-5-4-2,gc_d3_p2_layer,5.83342,True,5.9021,False,True,9,45,104,2.67999,9,,58,1,2147697,26,26,20,0,32,142,7.44444,0,95,1,27,0,48,0,0,0,2.75764,0,7
screen1,0,4,floortile-sat14-strips/p04-5-4-2,gc_layer,29.2801,True,29.3557,False,True,20,3,193,0.471258,20,,90,1,340576,26,26,20,0,80,110,6.25,0,173,0,11,0,0,0,0,0,25.5934,0,13
screen1,0,4,floortile-sat14-strips/p04-5-4-2,gc_pairs2,60.3073,True,60.3872,False,True,44,77,464,4.78628,44,,95,1,2985681,26,26,20,0,90,105,6.84091,24,420,0,6,0,0,0,0,0,53.0059,0,46
screen1,0,4,floortile-sat14-strips/p04-5-4-2,gc_sub2,39.4107,True,39.4943,False,True,21,3,194,0.578349,21,,90,1,340578,26,26,20,0,80,110,6.28571,0,173,0,11,0,0,1,0,0,32.8884,0,13
screen1,0,4,floortile-sat14-strips/p04-5-4-2,gc_support,35.6388,True,35.7068,False,True,20,3,193,0.520369,20,,90,1,340576,26,26,20,0,80,110,6.25,0,173,0,11,0,0,0,0,0,28.2414,0,13
screen1,23,,floortile-sat14-strips/p04-5-4-2,tsort_goal,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen1,0,2,freecell/probfreecell-4-1,gc,4.68154,True,5.26011,False,True,4,4,14,0.863396,4,,11,0,212600,25,38,4,0,1,235,10.25,0,10,0,11,0,0,0,0,0,0.865082,0,0
screen1,0,2,freecell/probfreecell-4-1,gc_d2,6.32856,True,6.88622,False,True,4,24,14,1.93114,4,,11,0,619451,25,38,4,0,1,235,13.75,0,10,0,11,0,0,0,0,0,1.93307,0,0
screen1,0,1,freecell/probfreecell-4-1,gc_d2_p2_layer,5.65961,True,6.14159,False,True,9,53,37,4.68798,9,,14,0,1460913,25,38,4,0,1,232,11.1111,5,28,0,14,0,0,0,0,0,4.69078,0,0
screen1,0,2,freecell/probfreecell-4-1,gc_d3,5.308,True,5.80639,False,True,4,24,14,1.62791,4,,11,0,619451,25,38,4,0,1,235,13.75,0,10,0,11,0,0,0,0,0,1.62954,0,0
screen1,0,1,freecell/probfreecell-4-1,gc_d3_p2_layer,4.86339,True,5.32626,False,True,9,53,37,4.06726,9,,14,0,1460913,25,38,4,0,1,232,11.1111,5,28,0,14,0,0,0,0,0,4.06989,0,0
screen1,0,1,freecell/probfreecell-4-1,gc_layer,1.89846,True,2.45833,False,True,4,4,14,0.622426,4,,11,0,212600,25,38,4,0,1,235,10.25,0,10,0,11,0,0,0,0,0,0.625103,0,0
screen1,0,2,freecell/probfreecell-4-1,gc_pairs2,7.00475,True,7.58765,False,True,9,29,36,3.40061,9,,13,0,1003620,25,38,4,0,1,233,9.22222,5,27,0,13,0,0,0,0,0,3.40215,0,0
screen1,0,1,freecell/probfreecell-4-1,gc_sub2,1.57914,True,2.03302,False,True,18,4,57,0.701172,18,,36,0,288561,38,38,4,0,1,210,14.1667,0,39,0,36,0,0,14,0,0,0.702996,0,0
